close_date,open,high,low,close,volume,bull_7_0.10,bear_7_0.10,bull_7_0.15,bear_7_0.15,bull_7_0.20,bear_7_0.20,bull_7_0.25,bear_7_0.25,bull_7_0.30,bear_7_0.30,bull_8_0.10,bear_8_0.10,bull_8_0.15,bear_8_0.15,bull_8_0.20,bear_8_0.20,bull_8_0.25,bear_8_0.25,bull_8_0.30,bear_8_0.30,bull_9_0.10,bear_9_0.10,bull_9_0.15,bear_9_0.15,bull_9_0.20,bear_9_0.20,bull_9_0.25,bear_9_0.25,bull_9_0.30,bear_9_0.30,bull_10_0.10,bear_10_0.10,bull_10_0.15,bear_10_0.15,bull_10_0.20,bear_10_0.20,bull_10_0.25,bear_10_0.25,bull_10_0.30,bear_10_0.30,bull_11_0.10,bear_11_0.10,bull_11_0.15,bear_11_0.15,bull_11_0.20,bear_11_0.20,bull_11_0.25,bear_11_0.25,bull_11_0.30,bear_11_0.30,bull_12_0.10,bear_12_0.10,bull_12_0.15,bear_12_0.15,bull_12_0.20,bear_12_0.20,bull_12_0.25,bear_12_0.25,bull_12_0.30,bear_12_0.30,bull_13_0.10,bear_13_0.10,bull_13_0.15,bear_13_0.15,bull_13_0.20,bear_13_0.20,bull_13_0.25,bear_13_0.25,bull_13_0.30,bear_13_0.30,bull_14_0.10,bear_14_0.10,bull_14_0.15,bear_14_0.15,bull_14_0.20,bear_14_0.20,bull_14_0.25,bear_14_0.25,bull_14_0.30,bear_14_0.30
2022-02-14,42053.65,44751.4,38000.0,38386.89,243150.46162,0.0,99.6863,0.0,98.7446,0.0,97.2104,0.0,95.4642,0.0,93.6306,0.0,100.0,0.0,100.0,0.0,100.0,0.0,99.3236,0.0,97.6452,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.7975,96.7891,0.3368,95.9866,0.0,95.0706,0.0,94.0154,0.0,92.7863,4.537,90.358,3.5355,88.7112,2.6167,86.8615,1.7708,84.7688,1.2898,82.3242
2022-02-21,38386.89,40348.45,34322.28,37699.07,412335.93267,0.0,99.6319,0.0,98.5239,0.0,96.719,0.0,94.666,0.0,92.5111,0.0,100.0,0.0,100.0,0.0,100.0,0.0,99.3275,0.0,97.6749,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,1.2517,96.4272,0.8108,95.6511,0.4103,94.7626,0.0449,93.7355,0.0,92.4567
2022-02-28,37699.08,45400.0,37450.17,38420.81,376417.0783,0.0,99.5841,0.0,98.3285,0.0,96.2822,0.0,93.9543,0.0,91.5094,0.0,100.0,0.0,100.0,0.0,100.0,0.0,99.1928,0.0,97.2095,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,99.9071
2022-03-07,38420.8,42594.06,37155.0,37777.34,374777.65361,0.0,99.385,0.0,97.507,0.0,94.4436,0.0,90.9616,0.0,87.3026,0.0,100.0,0.0,100.0,0.0,100.0,0.0,99.1124,0.0,96.9409,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,99.9069
2022-03-14,37777.35,42400.0,37555.0,41262.11,323399.671,8.753,84.2305,7.5779,80.4593,6.5243,75.7517,5.5744,70.8796,4.7136,66.0489,3.9387,92.9458,3.3447,91.9085,2.8045,90.7236,2.3112,88.3605,1.8588,84.5046,1.5382,96.7822,1.2022,96.252,0.892,95.663,0.6047,95.0048,0.338,94.2645,0.4445,98.2667,0.1899,97.854,0.0,97.3923,0.0,96.8721,0.0,96.2817,0.0,99.3215,0.0,99.0347,0.0,98.7121,0.0,98.3468,0.0,97.9295,0.0,99.8592,0.0,99.563,0.0,99.2276,0.0,98.8446,0.0,98.4031,0.0,100.0,0.0,99.8881,0.0,99.4963,0.0,99.0441,0.0,98.5163,0.0,100.0,0.0,100.0,0.0,100.0,0.0,99.6483,0.0,99.1098
2022-03-21,41262.11,46999.0,40467.94,46827.76,315436.15044,35.1245,55.1417,32.9477,52.4144,30.8609,49.56,28.8585,46.6814,26.9355,43.7892,27.4747,62.7843,25.4408,59.8487,23.5367,56.6615,21.7504,53.115,20.0713,49.4378,17.3929,75.9785,16.0162,73.9694,14.7297,71.7821,13.5248,69.3917,12.3939,66.7686,10.7658,84.7559,9.8324,83.4039,8.9974,81.9346,8.3713,80.3321,7.7883,78.5776,7.99,88.4266,7.3926,87.2486,6.8432,85.9474,6.3364,84.5026,5.8673,82.889,6.1373,91.3559,5.6684,90.3514,5.2382,89.2367,4.8422,87.9923,4.4765,86.5944,5.0902,92.6608,4.6544,91.8373,4.2561,90.7097,3.8907,89.4435,3.5542,88.0115,4.3945,93.2655,3.9493,92.4845,3.5447,91.5914,3.1754,90.2773,2.8369,88.6695
2022-03-28,46827.76,48189.84,44200.0,46407.35,312053.15964,47.3407,43.47,45.0524,41.1635,42.7678,38.8534,40.4868,36.5396,38.2093,34.2221,39.8504,50.0659,37.4984,47.3612,35.2085,44.5766,32.9785,41.7534,30.8059,39.0489,32.21,57.5033,29.9425,54.5773,27.7797,51.4853,25.7146,48.2129,23.7408,44.7439,21.9546,69.9964,20.2189,67.6531,18.6118,65.1503,17.2413,62.4711,15.9547,59.5963,14.7976,79.3372,13.6779,77.5419,12.6338,75.6051,11.6577,73.5093,10.7433,71.234,11.7465,83.4356,10.7996,81.7591,9.9244,79.9243,9.1131,77.9074,8.3591,75.6802,9.2282,86.779,8.4326,85.4384,7.699,83.7876,7.0205,81.9663,6.3912,79.9466,7.7564,88.3657,6.9909,87.1233,6.2873,85.7327,5.6382,83.9428,5.0377,81.9207
2022-04-04,46407.36,47200.0,41868.0,42158.85,268118.29111,54.4154,34.126,51.6103,31.2707,48.8286,28.7919,46.0698,26.3964,43.3337,24.08,41.0822,48.8443,38.7143,46.1975,36.4024,43.5814,34.1444,40.9863,31.9385,38.4119,33.8317,55.6782,31.4992,52.704,29.2677,49.6176,27.1308,46.4628,25.0826,43.2374,26.9444,62.8971,24.7738,59.9051,22.7638,56.6174,21.0309,53.1724,19.4123,49.5586,18.623,73.659,17.1542,71.2707,15.7937,68.5757,14.5298,65.597,13.3526,62.4054,13.0019,81.6218,11.9472,79.7584,10.9736,77.7101,10.0719,75.2628,9.2345,72.6043,10.3751,84.9715,9.46,83.3943,8.6198,81.4584,7.8456,79.2718,7.13,76.6789,8.1589,87.7446,7.3516,86.4297,6.6099,84.9565,5.9262,83.0657,5.2938,80.8991
2022-04-11,42158.85,42414.71,39200.0,39678.12,259281.0487,56.2566,31.1541,53.216,27.9824,50.2165,25.2558,47.2572,22.6119,44.3372,20.0468,43.8076,45.1922,41.2369,42.3207,38.7325,39.5132,36.2917,36.7281,33.9122,33.965,32.9265,57.3153,30.7286,54.5735,28.6163,51.727,26.5844,48.8317,24.6286,45.8865,26.8064,63.5537,24.7146,60.76,22.7683,57.6969,21.0863,54.511,19.5079,51.1948,21.4441,69.6435,19.7379,66.8921,18.1597,63.817,16.6955,60.4505,15.3336,56.8554,15.4501,77.945,14.1672,75.6617,12.9875,73.1436,11.8991,70.1749,10.8918,66.9455,11.0491,84.0434,10.0805,82.3884,9.1902,80.3662,8.3691,78.0905,7.6093,75.4075,8.8519,86.6298,7.9674,85.1689,7.1565,83.5259,6.4103,81.4256,5.7214,79.015
2022-04-18,39678.11,42976.0,38536.51,39450.13,283885.03637,55.0994,31.6934,51.9603,28.3039,48.8825,25.333,45.8643,22.4325,42.9038,19.5998,46.8884,40.6156,44.0118,37.3491,41.225,34.1846,38.5238,31.0344,35.9042,27.8983,35.9365,53.4803,33.5487,50.5388,31.2522,47.5272,29.0419,44.4743,26.9131,41.3793,26.7693,63.9729,24.7353,61.3245,22.8355,58.4256,21.1903,55.4284,19.6406,52.3276,21.7727,69.6613,20.1048,67.0684,18.5525,64.1918,17.104,61.069,15.7494,57.7708,17.7121,74.7239,16.2405,72.1384,14.8875,69.2951,13.6393,65.9939,12.4841,62.4232,12.9704,81.0452,11.8059,79.0092,10.7403,76.5386,9.7614,73.7513,8.8592,70.4888,9.4004,85.834,8.4649,84.2978,7.6065,82.5729,6.816,80.3783,6.0857,77.868
2022-04-25,39450.12,40797.31,37386.38,38468.35,368444.26814,53.3457,32.9871,50.15,29.4103,47.0359,26.2019,44.0004,23.0455,41.0405,19.94,46.1986,41.0218,43.2854,37.6391,40.4731,34.3397,37.7567,31.0401,35.1312,27.7402,38.2426,50.2611,35.6637,47.0712,33.1886,43.8339,30.8112,40.5504,28.5257,37.2199,28.8145,61.2339,26.6271,58.3898,24.5811,55.3167,22.7997,52.1459,21.1231,48.8726,21.6639,70.1292,20.0493,67.6761,18.5401,64.964,17.1261,62.0319,15.7987,58.9556,17.8951,74.9429,16.4707,72.5409,15.1515,69.9306,13.9263,66.9191,12.7853,63.7065,14.5623,78.7659,13.2606,76.5105,12.0684,73.7992,10.9725,70.7581,9.9616,67.2402,10.7971,83.572,9.7044,81.7337,8.7053,79.6557,7.7883,77.0336,6.9436,74.0271
2022-05-02,38468.35,40023.77,33713.95,34038.4,419979.5829,37.5855,51.1958,35.1209,47.9999,32.7729,44.7257,30.5335,41.3902,28.3953,37.9917,39.5656,49.1521,37.0146,46.062,34.5594,42.9505,32.1946,39.8104,29.9153,36.6413,33.652,56.1746,31.3735,53.3079,29.188,50.3367,27.0898,47.3091,25.0739,44.2234,27.5283,63.3142,25.492,60.7273,23.5819,57.9142,21.9212,55.0238,20.3514,52.0528,21.18,71.0694,19.6429,68.7772,18.2001,66.2465,16.8433,63.5161,15.5649,60.6665,16.6033,77.3205,15.361,75.314,14.1989,73.1622,13.1095,70.6692,12.0861,68.0456,13.7993,80.5509,12.6512,78.7091,11.5859,76.5059,10.5947,74.0809,9.6703,71.2994,11.28,83.0722,10.1658,81.2616,9.1417,79.2343,8.1974,76.6939,7.3237,73.8147
2022-05-09,34038.39,34243.15,26700.0,31328.89,964223.849274,14.0334,79.3483,12.6995,77.1823,11.4652,74.3856,10.3198,71.4066,9.2539,68.2267,28.5334,62.8328,26.6659,60.2511,24.8964,57.4878,23.2175,54.6224,21.6223,51.6494,28.8874,62.2018,26.9031,59.6417,25.0037,56.9295,23.1839,54.1471,21.4388,51.2915,24.1956,67.8476,22.4201,65.6059,20.7564,63.1168,19.3224,60.5557,17.9631,57.9194,19.8385,73.1111,18.4348,71.0415,17.1122,68.7507,15.8639,66.2741,14.6839,63.6975,15.8749,78.5152,14.7163,76.6697,13.6282,74.6997,12.6046,72.4082,11.6397,70.0072,12.6777,82.5745,11.6832,81.0635,10.7512,79.2521,9.8759,77.2807,9.0524,75.0196,10.5438,84.6752,9.5636,83.2056,8.6516,81.5946,7.8008,79.5733,7.0052,77.3249
2022-05-16,31328.89,31328.9,28654.47,30293.94,375096.22376,0.0,100.0,0.0,99.8315,0.0,98.7985,0.0,97.6465,0.0,96.3536,11.1235,83.9574,10.1307,82.1722,9.2116,80.012,8.3582,77.6884,7.5638,75.1821,22.5045,70.5954,21.0244,68.4885,19.6261,66.153,18.303,63.703,17.049,61.1301,21.7156,70.9116,20.0863,68.8118,18.5668,66.4422,17.2676,63.9874,16.0385,61.4428,18.151,75.5245,16.8915,73.6751,15.7015,71.6179,14.5753,69.3844,13.5079,67.0631,15.1931,79.5423,14.0999,77.8112,13.0712,75.9671,12.1013,73.8131,11.1853,71.5603,12.3018,83.2392,11.3578,81.8315,10.4699,80.142,9.6332,78.31,8.8435,76.2081,9.8758,85.9717,9.0006,84.7329,8.1787,83.3945,7.4052,81.7066,6.6762,79.8501
2022-05-23,30293.93,30670.51,28019.56,29468.1,430508.71991,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,99.6202,0.0,98.8336,0.0,97.9562,0.0,96.9712,9.01,87.1857,8.2395,85.8285,7.5253,84.1234,6.8615,82.2786,6.2429,80.2759,18.0888,76.1793,16.863,74.4864,15.7062,72.4828,14.6125,70.3672,13.5771,68.1299,16.8217,77.2057,15.6422,75.4461,14.5294,73.4764,13.4778,71.3239,12.4825,69.0764,14.2577,80.8577,13.2407,79.247,12.2823,77.5323,11.3778,75.5172,10.5225,73.4093,11.9435,83.7626,11.0321,82.4087,10.1741,80.7808,9.3649,79.0158,8.6005,76.9873,9.6839,86.3512,8.8403,85.1802,8.0455,83.9212,7.2953,82.33,6.5862,80.5863
2022-05-30,29468.1,32399.0,29282.36,29919.21,422401.40352,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,99.7536,0.0,99.1411,0.0,98.4564,0.0,97.6861,7.5202,89.3057,6.8762,88.3038,6.2791,86.8703,5.7239,85.3127,5.2063,83.6143,15.0174,79.9992,13.9563,78.5286,12.9563,76.8358,12.0124,74.9375,11.1199,72.9196,13.7672,81.4574,12.7769,79.8748,11.8449,78.186,10.9662,76.1944,10.1363,74.1047,11.5948,84.2354,10.7098,82.9193,9.8766,81.3335,9.091,79.6127,8.3488,77.6304,9.6494,86.4203,8.8116,85.2619,8.0218,84.0174,7.2759,82.444,6.5705,80.721
2022-06-06,29919.2,31765.64,26560.0,26574.53,528925.487959,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,99.9813,0.0,99.5308,0.0,99.0308,0.0,98.4726,5.9876,91.4727,5.4665,90.6929,4.9814,89.6743,4.5287,88.4251,4.1053,87.067,12.066,83.9109,11.2083,82.7253,10.3997,81.4438,9.636,79.8652,8.9136,78.1844,10.8813,85.2193,10.0528,83.9874,9.2725,82.497,8.5364,80.8775,7.8409,79.004,9.1222,87.2015,8.3357,86.1222,7.5932,84.965,6.8912,83.495,6.2265,81.8852
2022-06-13,26574.53,26895.84,17622.0,20574.0,1153717.637537,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,99.8167,0.0,99.4558,0.0,99.0585,4.5518,93.5921,4.1644,93.0326,3.8017,92.4152,3.4615,91.489,3.1418,90.489,9.2044,87.6337,8.5236,86.7117,7.8794,85.7263,7.2692,84.6358,6.6901,83.3163,8.184,88.5844,7.4877,87.6428,6.8288,86.6367,6.2044,85.3477,5.6119,83.9363
2022-06-20,20574.0,21888.0,19637.03,21038.07,570801.23178,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,99.9892,0.0,99.6908,0.0,99.3642,3.6505,94.8851,3.3428,94.4469,3.054,93.9727,2.7826,93.4161,2.527,92.625,7.2809,89.8846,6.6672,89.0629,6.0855,88.1871,5.5333,87.2516,5.0086,86.2237
2022-06-27,21038.08,21539.85,18626.0,19315.83,508544.1397,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,99.9546,0.0,99.699,2.9174,95.819,2.6501,95.4436,2.3986,95.0388,2.1618,94.601,1.9382,94.0952
2022-07-04,19315.83,22527.37,19055.31,20862.47,1111996.98071,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,99.9656
2022-07-11,20861.11,21684.54,18910.94,20798.16,1043685.76303,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0
2022-07-18,20799.58,24276.74,20762.45,22579.68,1336219.23609,0.0,100.0,0.0,100.0,0.0,99.8248,0.0,99.3521,0.0,98.8334,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,99.6967,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0
2022-07-25,22577.13,24668.0,20706.5,23293.32,1282264.24492,0.4272,98.4326,0.1958,98.0783,0.0,97.4926,0.0,96.5426,0.0,95.5088,0.0,99.8812,0.0,99.528,0.0,99.1406,0.0,98.7137,0.0,97.9281,0.0,100.0,0.0,100.0,0.0,99.9636,0.0,99.4921,0.0,98.9699,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0
2022-08-01,23296.36,23647.68,22400.0,23174.39,951140.43388,0.6163,96.2432,0.2797,95.1697,0.0,93.7058,0.0,91.6751,0.0,89.4611,0.0,99.8599,0.0,99.442,0.0,98.8361,0.0,98.0464,0.0,96.8172,0.0,100.0,0.0,100.0,0.0,99.9604,0.0,99.447,0.0,98.8438,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0
2022-08-08,23174.39,25047.56,22664.69,24305.24,1251083.26468,6.3771,85.4776,5.0867,82.872,3.9431,79.7641,3.2305,76.0517,2.5848,72.1178,2.2762,95.398,1.8617,94.1744,1.4835,92.6447,1.1369,90.8134,0.8181,88.3902,0.7052,98.195,0.4859,97.8465,0.2838,97.4153,0.0967,96.4291,0.0,95.3081,0.0,99.2753,0.0,98.9826,0.0,98.658,0.0,98.2959,0.0,97.8896,0.0,99.9253,0.0,99.6174,0.0,99.275,0.0,98.8918,0.0,98.4602,0.0,100.0,0.0,100.0,0.0,99.9406,0.0,99.6198,0.0,99.2592,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,99.8718,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0
2022-08-15,24305.25,25211.32,20761.9,21515.61,1402957.39876,9.4975,78.2131,7.5354,74.2725,5.8111,69.688,4.7228,64.4604,3.7516,59.0259,2.9029,93.9824,2.3625,92.344,1.874,90.2924,1.4302,87.8321,1.0254,84.6149,0.891,97.6677,0.6113,97.1972,0.3555,96.6098,0.1207,95.2913,0.0,93.7782,0.0,99.2019,0.0,98.8793,0.0,98.5213,0.0,98.1219,0.0,97.6734,0.0,99.9222,0.0,99.6025,0.0,99.2487,0.0,98.8551,0.0,98.4143,0.0,100.0,0.0,100.0,0.0,99.9368,0.0,99.5948,0.0,99.2096,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,99.8629,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0
2022-08-22,21516.7,21900.0,19520.0,19555.61,1343190.86,10.3523,77.5722,8.3018,73.9715,6.4639,69.9014,5.2931,65.3843,4.2332,60.8676,3.6688,92.2731,2.9763,90.1551,2.3541,87.516,1.792,84.3715,1.2816,80.3442,1.0473,97.2459,0.7178,96.6853,0.4171,95.9846,0.1416,94.428,0.0,92.6466,0.0,99.043,0.0,98.6516,0.0,98.2142,0.0,97.7222,0.0,97.1648,0.0,99.9176,0.0,99.5799,0.0,99.2077,0.0,98.7957,0.0,98.3368,0.0,100.0,0.0,100.0,0.0,99.9362,0.0,99.5924,0.0,99.2081,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,99.8579,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0
2022-08-29,19555.61,20576.25,19540.0,20000.3,1527594.84529,11.6676,75.7906,9.4294,72.2519,7.3937,68.3498,6.0834,64.1318,4.8864,60.0357,4.3181,90.9774,3.5074,88.5683,2.7773,85.6095,2.1162,82.1451,1.515,77.8147,1.3239,96.447,0.904,95.6949,0.5235,94.7466,0.1771,92.6882,0.0,90.322,0.0,98.8613,0.0,98.3925,0.0,97.8665,0.0,97.272,0.0,96.5949,0.0,99.9015,0.0,99.4962,0.0,99.0466,0.0,98.5451,0.0,97.9821,0.0,100.0,0.0,100.0,0.0,99.9319,0.0,99.5656,0.0,99.1577,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,99.8547,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0
2022-09-05,20000.3,21860.0,18510.77,21826.87,2146685.76233,13.1866,71.3012,10.338,67.5019,8.1111,63.7789,6.6688,60.1298,5.3531,56.5526,5.806,85.9745,4.6913,82.0128,3.6973,77.5398,2.8054,72.7056,2.0006,67.3473,1.7062,95.3031,1.1595,94.2587,0.6686,92.3315,0.2253,88.9559,0.0,85.2064,0.0,98.4608,0.0,97.8088,0.0,97.0639,0.0,96.2047,0.0,95.2028,0.0,99.8783,0.0,99.3755,0.0,98.8128,0.0,98.179,0.0,97.4597,0.0,100.0,0.0,100.0,0.0,99.9161,0.0,99.4621,0.0,98.951,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,99.8397,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0
2022-09-12,21826.87,22799.0,19320.01,19416.18,2218565.59694,9.1948,79.6445,7.547,76.6096,6.3619,73.5177,5.269,70.3673,4.2579,67.1565,5.3677,87.768,4.39,84.5226,3.4978,80.9142,2.6805,77.0711,1.9289,73.236,1.9263,94.7593,1.3119,93.6202,0.7579,91.5337,0.2559,87.9304,0.0,84.0118,0.0,98.2404,0.0,97.4981,0.0,96.6526,0.0,95.6804,0.0,94.5509,0.0,99.8527,0.0,99.2427,0.0,98.5577,0.0,97.7829,0.0,96.8994,0.0,100.0,0.0,100.0,0.0,99.9033,0.0,99.3797,0.0,98.7891,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,99.8132,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0
2022-09-19,19417.45,19956.0,18125.98,18807.38,2285541.48793,7.5801,84.8118,6.2469,82.6714,5.2933,80.4209,4.405,78.0517,3.5756,75.554,4.5886,90.1573,3.7821,88.2929,3.0352,86.0355,2.3413,83.4516,1.6951,80.7638,1.8637,95.1429,1.2797,94.1714,0.7448,92.3772,0.2531,89.2691,0.0,85.9686,0.0,98.0626,0.0,97.2538,0.0,96.3383,0.0,95.2935,0.0,94.0899,0.0,99.8353,0.0,99.1558,0.0,98.3974,0.0,97.5455,0.0,96.5817,0.0,100.0,0.0,100.0,0.0,99.8861,0.0,99.2681,0.0,98.5691,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,99.7893,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0
2022-09-26,18809.13,20385.86,18471.28,19056.8,2777070.91238,0.3443,96.1332,0.0,95.0726,0.0,93.9217,0.0,92.6684,0.0,91.2984,4.1934,91.0548,3.4623,89.3707,2.7828,87.5786,2.1498,85.668,1.5586,83.6267,1.77,95.5355,1.2233,94.6979,0.7163,93.2295,0.2448,91.6376,0.0,89.8386,0.0,98.056,0.0,97.265,0.0,96.3838,0.0,95.3961,0.0,94.2813,0.0,99.8148,0.0,99.0521,0.0,98.2036,0.0,97.2541,0.0,96.1845,0.0,100.0,0.0,100.0,0.0,99.872,0.0,99.1794,0.0,98.3999,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,99.7517,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0
