close_date,open,high,low,close,volume,bull_7_0.10,bear_7_0.10,bull_7_0.15,bear_7_0.15,bull_7_0.20,bear_7_0.20,bull_7_0.25,bear_7_0.25,bull_7_0.30,bear_7_0.30,bull_8_0.10,bear_8_0.10,bull_8_0.15,bear_8_0.15,bull_8_0.20,bear_8_0.20,bull_8_0.25,bear_8_0.25,bull_8_0.30,bear_8_0.30,bull_9_0.10,bear_9_0.10,bull_9_0.15,bear_9_0.15,bull_9_0.20,bear_9_0.20,bull_9_0.25,bear_9_0.25,bull_9_0.30,bear_9_0.30,bull_10_0.10,bear_10_0.10,bull_10_0.15,bear_10_0.15,bull_10_0.20,bear_10_0.20,bull_10_0.25,bear_10_0.25,bull_10_0.30,bear_10_0.30,bull_11_0.10,bear_11_0.10,bull_11_0.15,bear_11_0.15,bull_11_0.20,bear_11_0.20,bull_11_0.25,bear_11_0.25,bull_11_0.30,bear_11_0.30,bull_12_0.10,bear_12_0.10,bull_12_0.15,bear_12_0.15,bull_12_0.20,bear_12_0.20,bull_12_0.25,bear_12_0.25,bull_12_0.30,bear_12_0.30,bull_13_0.10,bear_13_0.10,bull_13_0.15,bear_13_0.15,bull_13_0.20,bear_13_0.20,bull_13_0.25,bear_13_0.25,bull_13_0.30,bear_13_0.30,bull_14_0.10,bear_14_0.10,bull_14_0.15,bear_14_0.15,bull_14_0.20,bear_14_0.20,bull_14_0.25,bear_14_0.25,bull_14_0.30,bear_14_0.30,nw_upper,nw_lower
2022-09-12,1766.12,1783.0,1325.55,1334.51,5784488.7576,50.5089,35.112,46.9152,32.1216,43.345,29.3381,39.798,26.7299,36.2741,24.2808,54.5027,30.7425,50.7047,27.9076,46.8938,25.2815,43.0697,22.8422,39.2326,20.5703,51.8457,30.8175,47.2219,27.5437,42.4781,24.6463,37.6096,22.0108,32.9232,19.6031,34.9052,45.1347,30.411,40.1934,26.1282,35.7568,22.0421,31.6375,18.1394,27.8024,18.6092,65.3635,15.3049,60.5513,12.545,55.5513,10.3784,50.4324,8.7111,45.4308,9.2981,80.2096,7.8846,76.7281,6.6582,72.6233,5.5528,68.2591,4.5515,63.4625,5.5104,88.2099,4.5792,85.6145,3.7384,82.734,2.9756,79.0784,2.2804,75.1804,3.2533,93.203,2.6078,91.341,2.0203,89.1551,1.4834,86.7185,1.0519,83.5639,2092.1627,825.173
2022-09-19,1334.51,1408.9,1220.0,1294.63,5736574.9099,34.7941,52.5312,32.0074,49.0319,29.3491,45.6092,26.8104,42.2627,24.3834,38.99,39.6137,46.2943,36.3427,42.7997,33.1688,39.4492,30.0878,36.2338,27.0956,33.1457,41.0075,43.7126,37.3065,40.103,33.6527,36.7211,30.045,33.5275,26.4827,30.507,35.129,46.3478,30.8188,41.9131,26.6551,37.9556,22.6306,34.3208,18.7384,30.9707,21.8203,60.5234,18.043,55.49,14.84,50.3944,12.294,45.4057,10.3179,40.6809,11.3322,75.9687,9.5815,71.8225,8.0683,67.0541,6.7119,62.0596,5.4889,56.7544,6.404,86.2556,5.3133,83.2547,4.3315,79.9376,3.4432,75.8016,2.6356,71.433,3.7904,91.948,3.0284,89.7175,2.3392,87.0964,1.7129,84.1666,1.2114,80.418,2079.0867,812.097
2022-09-26,1294.62,1400.0,1253.2,1276.72,4714233.4876,11.9857,80.8708,10.7299,77.4061,9.5863,73.8055,8.5404,70.098,7.5803,66.2786,28.6836,59.5768,26.2336,55.949,23.9302,52.3337,21.7607,48.7307,19.7138,45.1401,31.1896,55.5818,28.2372,51.8207,25.408,48.1323,22.6943,44.5325,20.0893,41.0181,30.0943,54.9182,26.5607,50.9341,23.1065,47.0046,19.7292,43.2517,16.4262,39.6638,22.9233,59.7792,19.082,55.0384,15.784,50.321,13.1354,45.7813,11.0629,41.5514,13.3068,72.2681,11.2507,67.703,9.4716,62.6002,7.8775,57.3692,6.441,52.0112,7.6754,83.4286,6.3518,79.8437,5.1663,75.9002,4.0982,71.1068,3.1311,66.106,4.359,90.664,3.4769,88.0824,2.6816,85.0611,1.961,81.6955,1.3848,77.4564,2067.1414,800.1517
2022-10-03,1276.72,1383.99,1263.04,1323.13,2899060.4732,11.3569,82.3424,10.2219,80.007,9.1775,77.4927,8.2133,74.7781,7.3204,71.8382,10.3209,83.1107,9.2271,79.5789,8.2414,75.8837,7.3487,72.0135,6.5363,67.9555,24.198,64.6711,21.9041,60.9103,19.764,57.0626,17.7626,53.1802,15.8868,49.2624,24.7155,62.5168,21.921,58.7775,19.2622,54.7536,16.7297,50.7877,14.3144,46.8787,21.383,63.6336,17.9011,59.5993,14.8983,55.4069,12.4782,51.1078,10.5764,46.9285,14.7304,70.0906,12.4894,65.4635,10.5393,60.4117,8.7842,55.3417,7.1961,50.2881,9.1191,80.3282,7.5355,76.1724,6.1209,71.6466,4.8498,66.3147,3.7013,60.8539,5.2311,88.6372,4.1608,85.4977,3.201,81.8441,2.3355,77.7922,1.6454,72.8123,2056.3617,789.372
2022-10-10,1323.13,1343.12,1190.0,1305.95,3388589.4231,12.3416,80.5213,11.0716,77.8697,9.9103,74.9945,8.8445,71.8664,7.8628,68.4502,9.8438,84.6817,8.8595,82.43,7.9612,79.9719,7.1381,77.2776,6.3811,74.3113,8.4102,86.018,7.4015,82.6891,6.4938,79.0101,5.6726,75.1189,4.9262,70.9967,19.8592,69.986,17.7848,66.6958,15.8568,62.7798,14.0602,58.7912,12.3821,54.7281,18.6438,69.4041,16.0544,65.9414,13.5996,62.1785,11.4527,58.0234,9.7637,53.8155,14.2062,72.0351,12.1363,68.0707,10.3119,63.9517,8.6482,59.6442,7.1249,55.0809,10.118,78.5739,8.3813,74.2567,6.8228,69.6353,5.4165,64.3208,4.1412,58.9975,6.1366,86.5964,4.8752,82.9455,3.7465,78.7428,2.7308,74.1318,1.9215,68.6235,2046.8655,779.8757
2022-10-17,1305.96,1371.55,1252.65,1364.2,2951869.4931,12.2249,81.1268,10.9628,78.3956,9.8096,75.4389,8.7519,72.2274,7.7782,68.727,11.1603,82.3427,10.0096,79.6839,8.9663,76.3619,8.0161,72.6896,7.147,68.7938,8.4294,86.2885,7.4488,83.853,6.5594,81.1745,5.7491,78.2146,5.0078,74.5461,6.7909,87.806,5.7983,85.5142,4.9056,81.7179,4.0986,77.6758,3.3654,73.3631,16.2853,74.0981,14.3343,71.1084,12.525,67.6999,10.8425,63.6314,9.274,59.3386,13.6266,75.0263,11.7019,71.6852,9.9907,68.0978,8.4158,64.1978,6.9616,59.7966,10.302,78.8477,8.5841,74.8178,7.0252,70.618,5.6041,66.2373,4.3034,61.6638,6.9636,84.8715,5.5365,80.8653,4.2578,76.3235,3.1055,71.4201,2.1858,65.7226,2038.8331,771.8434
2022-10-24,1364.19,1663.06,1324.17,1590.44,6094414.837,14.6942,79.2448,13.5505,76.7361,12.5074,74.0085,11.5523,71.0319,10.6745,67.7708,21.6367,69.2745,19.7276,66.5532,17.9366,63.4388,16.2532,60.0999,14.668,56.5925,18.9753,71.6652,17.0744,68.4366,15.3078,65.0319,13.6615,61.4363,12.1237,57.5282,14.3582,77.4943,12.718,74.7149,11.2008,71.4732,9.7933,68.014,8.4839,64.3147,11.5785,80.4413,10.0119,77.8691,8.5743,74.8063,7.2505,70.8112,6.0274,66.4854,17.6837,71.8147,15.4548,68.7051,13.3566,65.3572,11.3779,61.7126,9.5088,57.6263,14.1214,74.5691,11.9718,71.0787,9.9688,67.4072,8.0981,63.5404,6.347,59.462,10.3184,79.548,8.3831,75.3847,6.6086,70.9074,4.9756,66.3269,3.5999,61.6398,2032.4848,765.495
2022-10-31,1590.45,1680.0,1502.32,1568.29,4581252.7508,27.7205,61.063,25.4484,57.447,23.3393,53.6506,21.3763,49.66,19.5448,45.4598,19.6051,71.6737,17.7918,69.0336,16.0965,65.9521,14.5082,62.6198,13.017,59.1033,24.6318,64.9007,22.3092,61.9437,20.0888,58.8289,17.9639,55.5432,15.9286,52.0465,21.1769,67.9009,18.8433,64.5543,16.6414,60.9174,14.5606,57.1641,12.5911,53.2887,15.8945,74.5132,13.8833,71.6354,11.9978,68.399,10.2266,64.7604,8.5597,60.9379,12.4628,78.2736,10.5543,75.4412,8.7755,72.3444,7.1137,68.8901,5.5577,64.7533,16.4084,72.3856,13.9441,69.1901,11.5957,65.8095,9.3551,62.2273,7.2151,58.4249,12.3976,76.4113,10.0823,72.7177,7.9071,68.8868,5.8597,64.9106,4.0696,60.7809,2028.0576,761.0679
2022-11-07,1568.25,1608.04,1073.53,1221.49,9856350.1681,28.437,60.7811,26.2045,57.3787,24.1171,53.8472,22.1611,50.1791,20.3245,46.3665,20.3904,70.6446,18.5182,67.9433,16.7655,64.8103,15.1211,61.4379,13.5752,57.8926,15.0477,77.6396,13.4982,75.4704,12.0403,73.1332,10.6662,70.6075,9.3689,67.642,19.0751,71.7823,17.0629,69.1773,15.1448,66.4226,13.3143,63.5048,11.5655,60.409,15.9474,74.7495,13.9667,72.0039,12.1002,68.9324,10.3383,65.4929,8.6724,61.9089,11.6918,80.0837,9.9494,77.6436,8.3101,75.0141,6.7651,72.1156,5.3065,68.737,8.7499,83.4454,7.118,81.0968,5.5897,78.5487,4.1552,75.7745,2.8063,72.7429,11.5194,78.8835,9.4245,76.1251,7.4333,73.1965,5.5383,70.0814,3.8666,66.7614,2025.7841,758.7943
2022-11-14,1221.5,1291.2,1132.65,1142.21,3872561.5274,27.3315,62.7145,25.2446,59.5667,23.2844,56.3137,21.4399,52.9502,19.701,49.4705,20.5128,70.7983,18.6735,68.2182,16.9436,65.233,15.3136,62.0379,13.7751,58.7036,15.2674,77.3639,13.7018,75.1845,12.2274,72.8394,10.8365,70.309,9.5222,67.3446,11.6621,82.5454,10.4397,80.8196,9.2912,78.9563,8.2101,76.9382,7.1906,74.7452,14.4324,77.6413,12.6995,75.3669,11.0515,72.9541,9.4823,70.3896,7.9863,67.6589,11.5875,80.4543,9.8813,78.1231,8.2695,75.626,6.7446,72.8875,5.2997,69.6969,8.2103,84.7668,6.7068,82.7064,5.2872,80.4977,3.9448,78.1243,2.6734,75.5669,5.9245,87.8519,4.622,85.9812,3.4016,83.9525,2.2558,81.7453,1.3081,79.3346,2025.8719,758.8822
2022-11-21,1142.21,1235.66,1075.0,1193.88,3852198.0722,26.641,63.8135,24.63,60.7845,22.7377,57.6586,20.954,54.431,19.2697,51.0966,21.7007,69.3029,19.7815,66.6534,17.9718,63.6175,16.2624,60.3917,14.6451,57.0457,16.3239,75.7673,14.646,73.4244,13.0668,70.9014,11.5777,68.1769,10.1713,65.0158,12.3967,81.3753,11.0884,79.5106,9.8611,77.4925,8.7075,75.3011,7.6212,72.9133,9.3949,85.6337,8.3561,84.1368,7.3834,82.5123,6.4705,80.7431,5.6123,78.8091,11.0757,81.5822,9.474,79.4706,7.9519,77.2282,6.5036,74.8422,5.1238,72.2985,8.4521,84.3823,6.9104,82.2912,5.4523,80.0551,4.0712,77.6587,2.7611,75.0839,5.7976,88.2746,4.5361,86.5243,3.3475,84.6424,2.2257,82.6136,1.2938,80.4199,2028.4881,761.4983
2022-11-28,1193.88,1309.77,1151.02,1279.41,3279474.5966,28.5653,60.8841,26.3621,57.423,24.2961,53.9809,22.3548,50.5828,20.5274,47.228,23.331,66.7548,21.2348,63.8072,19.2639,60.4002,17.4076,56.7539,15.6561,53.1111,18.535,72.3261,16.6096,69.5984,14.8016,66.6506,13.1007,63.455,11.4976,59.7173,13.9802,78.7364,12.4728,76.5206,11.0657,74.1037,9.7492,71.4572,8.5149,68.5467,10.4454,83.8997,9.275,82.1792,8.1826,80.3026,7.1606,78.2477,6.2023,75.9876,7.5548,87.5665,6.5385,86.0927,5.5877,84.4906,4.6964,82.7429,3.8591,80.8287,8.4711,84.4567,6.9365,82.4114,5.4807,80.2336,4.098,77.9101,2.7829,75.4256,6.1889,87.4672,4.841,85.591,3.5716,83.5721,2.3741,81.3937,1.3795,79.0362,2033.7451,766.7554
2022-12-05,1279.4,1305.11,1218.01,1263.01,2267254.9617,28.1634,61.4809,25.9908,58.2038,23.9535,54.6849,22.0394,51.2096,20.2375,47.7829,24.7806,64.4094,22.5166,61.1622,20.3949,57.4667,18.4026,53.5258,16.5281,49.6836,19.8687,70.4581,17.8205,67.5866,15.8939,64.4914,14.0784,61.1453,12.3647,57.3076,15.662,75.9868,13.9502,73.4194,12.3574,70.6047,10.8716,67.5052,9.4824,64.0753,11.6488,81.8431,10.3199,79.8339,9.085,77.6266,7.9344,75.1904,6.8597,72.4878,8.3339,86.2329,7.2071,84.5834,6.1546,82.7863,5.1693,80.8206,4.245,78.6616,5.8338,89.521,4.866,88.1178,3.9607,86.5926,3.1119,84.9288,2.3146,83.1066,6.2208,87.4905,4.8731,85.6473,3.6004,83.6724,2.3964,81.5513,1.3941,79.2671,2041.6923,774.7026
2022-12-12,1263.0,1352.72,1155.32,1183.06,3300225.297,11.3882,81.8685,10.105,78.894,8.9389,74.8999,7.8744,70.7942,6.8988,66.5996,23.213,66.9804,21.1351,64.0713,19.1802,60.8652,17.3376,57.2704,15.5979,53.5832,20.0247,70.2594,17.9646,67.3794,16.026,64.2771,14.1984,60.9258,12.4725,57.0906,16.0122,75.6593,14.2873,73.1274,12.6769,70.3668,11.1699,67.345,9.7566,64.0232,12.4686,80.4952,11.0381,78.3128,9.7106,75.9095,8.4754,73.2502,7.3231,70.2916,8.9616,85.1574,7.7458,83.366,6.6114,81.4109,5.5504,79.2687,4.5559,76.911,6.2374,88.8038,5.2035,87.3072,4.2359,85.6812,3.3286,83.9083,2.476,81.9676,4.3108,91.72,3.4856,90.5183,2.7142,89.2107,1.9915,87.7824,1.3129,86.2162,2052.3103,785.3206
2022-12-19,1183.06,1237.99,1150.51,1218.51,1978460.2941,0.0,100.0,0.0,98.5515,0.0,95.213,0.0,91.6178,0.0,87.7971,10.1052,84.1484,9.0121,82.2301,8.0187,79.7871,7.1121,76.1817,6.2813,72.0662,19.7982,70.6267,17.7654,67.7923,15.8516,64.7411,14.0467,61.4474,12.3416,57.7919,16.8928,74.4129,15.0843,71.7821,13.3933,68.9202,11.8088,65.7953,10.3211,62.3695,13.18,79.3924,11.669,77.0899,10.2666,74.5554,8.9614,71.7518,7.7437,68.6339,9.8169,83.6204,8.4722,81.602,7.2212,79.3887,6.0543,76.951,4.9634,74.2528,6.833,87.6931,5.6963,86.0338,4.634,84.2271,3.6392,82.2525,2.7055,80.0856,4.6751,91.0011,3.7785,89.6884,2.9411,88.2581,2.1571,86.6937,1.4216,84.9752,2065.5098,798.5201
2022-12-26,1218.52,1233.73,1181.06,1200.34,1565275.6649,0.0,100.0,0.0,98.0533,0.0,93.5766,0.0,88.7752,0.0,83.6941,0.0,100.0,0.0,100.0,0.0,99.5193,0.0,97.1579,0.0,93.9064,8.2401,86.0128,7.1234,84.1391,6.1021,82.0226,5.1643,79.6129,4.3003,76.4594,16.735,74.7264,14.9525,72.1525,13.284,69.3578,11.7187,66.3124,10.2475,62.9812,13.8429,78.4123,12.2625,76.0198,10.7941,73.3905,9.4262,70.4876,8.1488,67.2659,10.3336,82.753,8.9175,80.6258,7.6002,78.2929,6.3718,75.7227,5.2234,72.8772,7.4375,86.5435,6.1944,84.7081,5.0348,82.7039,3.9507,80.5067,2.9348,78.0869,5.0846,90.1811,4.1067,88.7376,3.1945,87.1615,2.3416,85.4337,1.5424,83.5311,2081.1343,814.1446
2023-01-02,1200.33,1296.0,1193.0,1290.16,1874373.9047,8.4989,84.2916,7.3869,79.3799,6.4331,71.9911,5.6061,64.513,4.882,57.0076,4.1208,92.5746,3.5444,91.3565,3.0338,89.3927,2.5782,85.3145,2.1693,80.2805,2.3322,95.7975,1.9879,95.1497,1.6781,94.3935,1.3978,93.4995,1.1431,91.6958,8.0809,84.6314,6.6058,82.3599,5.3897,79.8526,4.5225,77.0708,3.7281,73.9667,14.7448,75.7465,13.0616,72.9714,11.4976,70.0154,10.0407,66.8602,8.6802,63.485,11.4841,79.7882,9.8938,77.0756,8.4191,74.1625,7.048,71.0256,5.77,67.6383,8.2144,84.5804,6.8293,82.2014,5.5417,79.6416,4.3417,76.8797,3.2206,73.8906,5.7463,88.7927,4.6317,86.8557,3.596,84.7306,2.6313,82.4242,1.7303,79.9124,2098.9655,831.9757
2023-01-09,1290.15,1599.98,1285.44,1552.52,4219468.6884,50.0896,32.9149,46.6547,28.4167,43.4732,24.9152,40.5181,21.6568,37.7662,18.594,35.8295,50.3843,33.1407,45.9084,30.6785,40.9599,28.4152,36.0228,26.3279,31.2022,24.5701,66.4208,22.7832,63.5498,21.1381,60.3449,19.6186,56.7444,18.2108,52.6315,18.1125,74.6069,16.6201,72.3687,15.3363,69.915,14.3255,67.213,13.3945,64.223,20.6608,70.1201,18.9465,67.4516,17.3481,64.6178,15.8542,61.6028,14.4549,58.3887,23.8376,65.9262,21.6832,63.0523,19.6319,60.0723,17.6766,56.9803,15.8106,53.7698,19.6492,70.7442,17.6232,67.8988,15.7035,64.9199,13.8817,61.7978,12.1507,58.522,15.3593,76.6718,13.6566,74.171,12.0501,71.5079,10.5319,68.6881,9.0949,65.6974,2118.7318,851.7421
2023-01-16,1552.52,1679.26,1501.39,1627.44,3509158.2566,68.1548,20.7297,65.4407,17.8843,62.7517,15.8602,60.0875,13.9423,57.4478,12.0994,60.5463,24.9741,57.2969,20.9319,54.1779,16.9556,51.1815,13.8789,48.3007,11.2566,48.0015,38.6819,45.1318,34.8021,42.4162,30.6568,39.8427,26.2179,37.4004,21.8043,36.2156,53.3784,33.9241,50.4152,31.795,47.2825,29.8787,43.9652,28.0761,40.4467,28.7806,62.2319,26.992,59.6731,25.3133,56.9736,23.7345,54.1214,22.247,51.1031,29.8032,60.6786,27.7629,58.0261,25.8174,55.2764,23.9602,52.424,22.1855,49.4631,30.8075,58.9001,28.4582,56.1102,26.1816,53.2664,23.9745,50.3672,21.8336,47.4109,26.2208,64.0985,24.0483,61.3264,21.963,58.4522,19.9598,55.4802,18.0338,52.4054,2140.1188,873.129
2023-01-23,1627.43,1660.0,1518.0,1644.72,3426332.1614,78.3231,15.0198,76.4984,13.4994,74.602,12.0306,72.6295,10.6108,70.5762,9.2378,71.2549,17.9904,68.5521,15.3156,65.8437,12.6465,63.1296,10.3658,60.4098,8.4392,64.6943,22.2046,61.603,18.7319,58.5805,15.1745,55.6245,11.5292,52.7327,8.2171,53.7095,34.0091,50.8331,30.7291,48.0347,27.3582,45.3482,23.8925,42.7713,20.3282,42.5028,46.9612,40.127,44.1428,37.8516,41.246,35.6703,38.2675,33.5776,35.2039,35.1489,55.5971,33.1122,53.0595,31.1614,50.4398,29.2913,47.7338,27.497,44.9372,35.0342,55.2503,32.8038,52.636,30.6409,49.971,28.5426,47.2537,26.5059,44.4827,34.9827,54.8521,32.5845,52.1453,30.2397,49.4037,27.9466,46.6299,25.7035,43.8231,2162.7806,895.7909
2023-01-30,1644.73,1714.68,1535.0,1629.02,3234339.8978,90.1282,6.677,89.1694,6.0074,88.1305,5.3798,87.0009,4.7902,85.7684,4.2354,78.5067,13.7466,76.3811,11.979,74.171,10.2721,71.8712,8.6228,69.476,7.0282,72.1707,17.0796,69.4183,14.4554,66.6391,11.8558,63.8328,9.2803,60.9989,6.7287,66.3197,21.7542,63.3321,18.7787,60.3074,15.8057,57.2583,12.8352,54.2618,9.867,56.2857,32.3955,53.4483,29.5511,50.6729,26.6997,47.9575,23.841,45.3,20.9752,45.5954,44.0034,43.1349,41.3163,40.7381,38.598,38.4026,35.8479,36.126,33.0655,38.3964,52.2954,36.2468,49.8089,34.1601,47.2754,32.1335,44.6936,30.1645,42.0619,37.5992,52.6074,35.2867,50.0135,33.025,47.3872,30.8124,44.7296,28.6473,42.0401,2186.3522,919.3624
2023-02-06,1629.01,1697.91,1490.0,1514.83,2973123.9347,93.4357,3.6462,91.8311,3.2641,90.1161,2.9135,88.2791,2.5906,86.3064,2.2922,88.0352,7.0591,86.0826,6.0408,83.725,5.0892,81.2636,4.1981,78.6915,3.3619,76.567,14.1729,74.0047,12.077,71.1265,10.0591,68.0164,8.1147,64.8863,6.24,70.5921,18.4328,67.6506,15.8711,64.571,13.3764,61.2748,10.9462,57.9179,8.578,64.7516,23.5547,61.5578,20.787,58.3662,18.0748,55.1767,15.4164,51.9774,12.8102,54.8156,33.5599,51.8671,30.7405,48.9408,27.9491,46.0365,25.1855,43.154,22.4491,44.6613,44.6676,42.0821,41.9652,39.5417,39.2587,37.0394,36.5481,34.5743,33.8334,37.6169,52.6524,35.3225,50.0711,33.0796,47.4559,30.8866,44.808,28.7417,42.1267,2210.4607,943.471
2023-02-13,1514.82,1742.97,1461.93,1679.75,3974311.7909,99.0009,0.0,97.9532,0.0,96.8166,0.0,95.5792,0.0,94.2271,0.0,94.6647,3.6935,93.6146,3.3689,92.1293,3.0703,90.5304,2.7948,88.8041,2.5398,87.6675,6.3753,85.9007,5.1128,83.669,3.9249,81.0198,2.8052,78.2618,1.748,77.8921,13.5981,75.4746,11.7199,72.8433,9.9277,69.8263,8.2157,66.5826,6.5787,72.2448,18.0544,69.3637,15.8778,66.4154,13.7849,63.3973,11.7711,60.2459,9.8319,66.4022,23.0853,63.5049,20.7102,60.5609,18.409,57.5688,16.1783,54.5275,14.015,56.858,32.1371,54.0362,29.5402,51.2042,26.9891,48.3619,24.4826,45.5092,22.0196,47.1344,42.5636,44.5963,40.0035,42.0728,37.4629,39.564,34.9372,37.0695,32.4264,2234.7369,967.7472
2023-02-20,1679.74,1719.89,1557.33,1641.36,3113162.2863,99.0332,0.0,98.0204,0.0,96.9229,0.0,95.7297,0.0,94.4277,0.0,100.0,0.0,99.4132,0.0,98.3744,0.0,97.2361,0.0,95.9834,0.0,93.886,3.3095,93.0007,2.7484,91.6041,2.2304,89.6967,1.7507,87.6415,1.3053,87.37,6.6688,85.565,5.4297,83.4791,4.2713,80.7939,3.1861,77.6768,2.1673,78.1507,13.893,75.5731,12.1987,72.8722,10.5978,70.0388,9.0829,66.9581,7.6472,72.3006,18.4597,69.5865,16.4854,66.7704,14.6037,63.8465,12.8083,60.8084,11.0933,66.2805,23.3698,63.4567,21.1,60.5603,18.9136,57.5886,16.8061,54.5384,14.7732,57.1091,32.0934,54.3297,29.5849,51.5173,27.1457,48.6711,24.7629,45.7905,22.4346,2258.8248,991.835
2023-02-27,1641.37,1677.86,1544.39,1564.58,3002562.809,97.0609,0.129,95.285,0.0,93.364,0.0,91.2795,0.0,89.0095,0.0,99.9465,0.0,99.0513,0.0,97.6767,0.0,96.1851,0.0,94.5611,0.0,100.0,0.0,99.8675,0.0,98.7338,0.0,96.998,0.0,95.1147,0.0,93.1607,3.4746,92.071,2.8169,90.2639,2.2142,87.5441,1.6599,84.2821,1.1483,86.5156,7.5102,84.2722,6.3228,81.835,5.224,78.7849,4.2043,75.3933,3.2554,76.9675,14.8494,74.387,13.2081,71.6453,11.6709,68.5935,10.2281,65.2854,8.8714,70.9214,19.706,68.2056,17.787,65.3539,15.9724,62.3559,14.254,59.1014,12.6244,64.5364,24.7052,61.626,22.3774,58.6185,20.1621,55.5088,18.0373,52.285,15.9974,2282.3898,1015.4
2023-03-06,1564.57,1594.19,1368.39,1580.33,5261721.2704,95.7684,0.1785,93.0349,0.0,89.7274,0.0,86.1916,0.0,82.4027,0.0,99.9314,0.0,98.7729,0.0,96.9729,0.0,94.9897,0.0,92.7938,0.0,100.0,0.0,99.867,0.0,98.7293,0.0,96.9859,0.0,95.0929,0.0,100.0,0.0,100.0,0.0,99.229,0.0,97.3315,0.0,94.6998,0.0,92.7371,3.8534,91.1245,3.2222,89.3115,2.648,86.7083,2.1235,83.4552,1.6424,85.4978,8.2503,83.2947,7.1097,80.8867,6.0613,78.0167,5.0943,74.676,4.1995,75.9643,15.6933,73.4055,14.0993,70.6584,12.6154,67.7014,11.2306,64.3403,9.9353,69.5256,20.665,66.7349,18.6838,63.7857,16.8353,60.6643,15.0912,57.3317,13.4427,2305.1256,1038.1359
2023-03-13,1580.33,1841.36,1565.0,1780.68,6262787.8403,95.6284,0.1906,92.8878,0.0,89.6415,0.0,86.2594,0.0,82.7329,0.0,99.9252,0.0,98.6642,0.0,96.7126,0.0,94.5732,0.0,92.2172,0.0,100.0,0.0,99.8605,0.0,98.6673,0.0,96.8406,0.0,94.8592,0.0,100.0,0.0,100.0,0.0,99.5268,0.0,98.4411,0.0,96.7592,0.0,99.8906,0.0,99.316,0.0,98.6452,0.0,97.1826,0.0,95.0208,0.0,92.8218,3.8378,91.4652,3.2972,89.9595,2.804,87.9846,2.3523,85.4835,1.9371,86.0481,8.1894,84.1642,7.1996,82.1051,6.2881,79.8453,5.4458,77.0313,4.6651,77.1594,15.2519,74.9176,13.8294,72.5066,12.5237,69.9067,11.3047,67.0411,10.1639,2326.7597,1059.7699
2023-03-20,1780.67,1857.16,1710.12,1773.88,4323928.0818,95.5922,0.1986,92.9039,0.0,89.7768,0.0,86.5901,0.0,83.3421,0.0,99.9176,0.0,98.5318,0.0,96.4019,0.0,94.0872,0.0,91.5625,0.0,100.0,0.0,99.8444,0.0,98.5111,0.0,96.4696,0.0,94.2543,0.0,100.0,0.0,100.0,0.0,99.4937,0.0,98.3289,0.0,96.5209,0.0,100.0,0.0,100.0,0.0,99.9784,0.0,99.2912,0.0,97.9994,0.0,99.4088,0.0,98.8988,0.0,98.3245,0.0,97.313,0.0,95.7668,0.0,92.6815,3.9116,91.4757,3.4248,90.1372,2.9802,88.643,2.5726,86.5289,2.1974,86.1133,8.3425,84.4153,7.4197,82.5572,6.5916,80.5152,5.8262,78.1687,5.1165,2347.0561,1080.0663
2023-03-27,1773.88,1847.28,1686.13,1794.51,3373183.9183,97.8625,0.1719,97.1249,0.0,95.9759,0.0,94.7459,0.0,93.426,0.0,99.915,0.0,98.4971,0.0,96.3458,0.0,94.0458,0.0,91.5811,0.0,100.0,0.0,99.83,0.0,98.3752,0.0,96.1556,0.0,93.7579,0.0,100.0,0.0,100.0,0.0,99.443,0.0,98.1582,0.0,96.1629,0.0,100.0,0.0,100.0,0.0,99.9772,0.0,99.2527,0.0,97.8899,0.0,100.0,0.0,100.0,0.0,100.0,0.0,99.652,0.0,98.8551,0.0,99.0095,0.0,98.5492,0.0,98.0315,0.0,97.4448,0.0,96.2237,0.0,92.4909,4.0263,91.3935,3.5537,90.1754,3.1448,88.8157,2.7696,87.166,2.424,2365.8182,1098.8285
2023-04-03,1794.51,1942.98,1762.77,1858.92,2964842.5896,97.8405,0.1743,97.0984,0.0,95.9438,0.0,94.7111,0.0,93.3919,0.0,99.9298,0.0,99.5447,0.0,99.1214,0.0,98.6541,0.0,98.1354,0.0,100.0,0.0,99.8323,0.0,98.4061,0.0,96.2528,0.0,93.9571,0.0,100.0,0.0,100.0,0.0,99.4203,0.0,98.0865,0.0,96.0229,0.0,100.0,0.0,100.0,0.0,99.976,0.0,99.2118,0.0,97.7732,0.0,100.0,0.0,100.0,0.0,100.0,0.0,99.6472,0.0,98.8408,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,99.4612,0.0,98.6807,0.0259,98.2648,0.0,97.7984,0.0,97.2717,0.0,96.5221,0.0,2382.8896,1115.8998
