close_date,open,high,low,close,volume,bull_7_0.10,bear_7_0.10,bull_7_0.15,bear_7_0.15,bull_7_0.20,bear_7_0.20,bull_7_0.25,bear_7_0.25,bull_8_0.10,bear_8_0.10,bull_8_0.15,bear_8_0.15,bull_8_0.20,bear_8_0.20,bull_8_0.25,bear_8_0.25,bull_9_0.10,bear_9_0.10,bull_9_0.15,bear_9_0.15,bull_9_0.20,bear_9_0.20,bull_9_0.25,bear_9_0.25,bull_10_0.10,bear_10_0.10,bull_10_0.15,bear_10_0.15,bull_10_0.20,bear_10_0.20,bull_10_0.25,bear_10_0.25
2018-06-11,6765.0,6922.0,6118.68,6449.61,234080.841171,11.2754,82.13,9.9432,80.0703,8.7094,77.7414,7.5636,74.5751,18.3163,72.6275,16.3694,69.9822,14.5287,67.1524,12.7856,64.0103,15.5475,71.9931,13.3483,68.5673,11.292,65.0319,9.3651,61.3816,11.9727,76.4716,9.8744,72.8964,7.9251,69.1525,6.1094,65.2278
2018-06-18,6444.06,6841.74,5750.0,6136.97,234147.621015,0.0,100.0,0.0,100.0,0.0,99.9033,0.0,98.5763,8.5072,86.6435,7.5312,85.1229,6.6284,83.4391,5.7908,81.3228,12.8755,79.0313,11.1273,76.6793,9.4716,74.1694,7.9013,71.4851,10.6279,79.5188,8.8121,76.5093,7.1078,73.3858,5.505,70.1418
2018-06-25,6137.95,6528.99,5780.0,6356.81,207746.559006,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,99.5814,6.6997,89.2616,5.8884,87.9923,5.1384,86.5855,4.4431,85.0174,9.5507,83.0106,7.95,80.8398,6.4362,78.5189,5.0022,76.0314
2018-07-02,6360.82,6818.16,6271.62,6712.1,211526.019058,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,5.1923,90.5865,4.3428,89.2625,3.5571,87.7965,2.8282,86.1642
2018-07-09,6712.1,6802.06,6070.0,6353.01,192452.84988,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0
2018-07-16,6354.15,7700.0,6330.4,7394.79,294313.222604,8.0655,88.642,7.4043,87.6068,6.7932,86.4592,6.2266,85.1798,5.4489,91.5933,4.8585,90.6574,4.3138,89.6163,3.8097,88.4513,3.4631,94.3927,3.0347,93.7149,2.6394,92.9614,2.2734,92.1187,2.1793,95.5979,1.7378,94.8907,1.3311,94.102,0.9553,93.2167
2018-07-23,7394.78,8491.77,7375.0,8211.0,288666.047141,26.3582,65.7071,24.6338,63.4158,22.9974,60.9778,21.4422,58.3786,18.2467,75.3631,16.887,73.476,15.606,71.4469,14.397,69.2591,14.2059,80.1842,13.0348,78.4933,11.9385,76.6572,10.9101,74.6566,10.331,84.9405,9.3418,83.5183,8.4153,81.9756,7.5455,80.2966
2018-07-30,8210.99,8273.0,6882.29,7024.19,282090.103584,32.4322,57.5165,30.2659,54.5884,28.2159,51.4602,26.2731,48.1132,21.5577,70.4852,19.8928,68.0924,18.3332,65.4974,16.869,62.6733,15.1016,78.8705,13.8478,77.0463,12.6756,75.0618,11.5772,72.8948,11.5351,82.9948,10.4063,81.3253,9.3537,79.5015,8.3698,77.5009
2018-08-06,7024.19,7160.0,5971.0,6308.33,334426.550743,35.9768,52.9875,33.5913,49.7827,31.3316,46.3637,29.1879,42.7197,23.7294,67.6448,21.9157,65.0648,20.2137,62.2738,18.6135,59.2449,16.3358,77.0328,14.9645,75.0133,13.685,72.8095,12.4882,70.3951,11.5145,83.1723,10.4065,81.5689,9.3696,79.827,8.3973,77.9277
2018-08-13,6308.56,6620.0,5880.0,6477.53,378189.296487,38.7099,49.4713,36.1517,46.0438,33.7273,42.3899,31.4264,38.5049,27.9922,61.8137,25.85,58.7627,23.8403,55.4612,21.9509,51.877,18.6264,73.6293,17.0385,71.2494,15.5608,68.6407,14.1822,65.7686,12.7907,81.1504,11.5399,79.302,10.3733,77.2832,9.2827,75.0693
2018-08-20,6477.53,6882.54,6220.0,6700.0,286906.539311,39.5395,47.8399,36.8426,44.1296,34.2981,40.2706,31.8932,36.3932,32.487,55.4523,29.9683,51.8182,27.6103,47.8731,25.398,43.5955,22.8486,67.2875,20.8531,64.2114,19.0043,60.8151,17.2866,57.0456,14.9821,77.5887,13.4758,75.2775,12.0791,72.7289,10.7806,69.9041
2018-08-27,6700.0,7345.45,6646.5,7302.01,294674.913005,51.077,34.7096,47.7769,30.8794,44.5695,27.1966,41.451,23.7846,40.8978,46.17,37.9311,42.6413,35.0606,38.9811,32.2817,35.2235,32.6541,54.5589,29.8657,50.88,27.2161,46.9723,24.6953,42.8137,22.6202,66.2112,20.2676,62.8771,18.0586,59.2738,15.9805,55.3671
2018-09-03,7302.0,7410.0,6111.0,6250.81,306231.623424,35.9806,50.5556,33.0914,46.6155,30.3612,42.4907,27.7774,38.3199,40.423,46.4918,37.4422,42.8955,34.5653,39.1534,31.7871,35.2975,31.5634,56.8126,28.9758,53.5401,26.499,50.0983,24.1263,46.4736,24.3643,64.1928,21.9059,60.848,19.582,57.2689,17.382,53.4299
2018-09-10,6252.26,6584.99,6169.68,6505.0,227428.182854,11.514,79.3947,9.8427,76.2404,8.3394,72.1274,6.98,67.1167,31.5995,55.8162,28.963,52.0375,26.4921,47.9421,24.1715,43.5096,34.2647,53.0535,31.4462,49.4771,28.7501,45.7126,26.1686,41.7449,25.5782,63.0308,23.0808,59.7721,20.7033,56.3196,18.4374,52.6556
2018-09-17,6500.08,6839.03,6123.0,6708.0,244256.490121,12.4858,76.8169,10.6971,73.2024,9.0814,68.8358,7.6149,63.9239,10.099,80.7243,8.5417,77.1953,7.1511,73.1597,5.9019,68.4053,28.5049,59.0262,25.9698,55.1574,23.6118,51.0684,21.413,46.7399,29.3616,57.4998,26.4861,53.7035,23.7506,49.7467,21.1449,45.6738
2018-09-24,6706.81,6814.8,6325.02,6626.57,242598.872471,16.8547,67.6893,14.3143,62.3562,12.0574,56.1278,10.0391,49.5512,10.5972,80.119,8.9902,76.6256,7.547,72.6837,6.2439,68.0937,8.446,83.6922,7.1254,80.2597,5.9486,76.3886,4.8934,71.9892,24.738,63.8489,22.4363,60.1856,20.306,56.1621,18.3286,51.8329
2018-10-01,6626.57,6697.0,6430.0,6615.26,141836.476483,20.8843,59.791,17.6789,53.192,14.8487,46.0005,12.3314,39.3634,13.9373,72.7445,11.7241,67.6365,9.7681,61.7491,8.027,54.8241,8.8411,83.1425,7.475,79.6964,6.2526,75.8512,5.1524,71.5334,6.7808,86.9199,5.6561,84.2394,4.6531,80.7994,3.753,76.5243
2018-10-08,6615.26,6715.6,6205.0,6339.34,166310.813544,19.533,64.8118,16.7619,59.8462,14.2512,54.3852,11.9657,48.7662,15.1961,70.7321,12.8132,65.4746,10.6979,59.4997,8.8074,52.6128,10.435,79.7299,8.789,75.5374,7.3268,70.8398,6.0192,65.5396,6.6959,87.4469,5.6144,85.0164,4.6403,81.9312,3.7584,78.1433
2018-10-15,6339.34,7680.0,6300.0,6590.11,211592.623139,0.0,93.4988,0.0,90.1341,0.0,84.9097,0.0,77.9153,16.5925,68.1223,14.027,62.5661,11.7384,56.6396,9.6841,50.3029,12.5958,74.9524,10.5589,69.4608,8.7655,63.3685,7.1743,56.742,8.3933,83.5507,6.9816,80.1293,5.7293,75.7865,4.6107,70.1893
2018-10-22,6590.12,6639.0,6453.0,6489.93,75328.885385,0.0,88.8114,0.0,82.9001,0.0,74.2841,0.0,64.0291,0.0,96.7782,0.0,93.3209,0.0,89.2399,0.0,84.028,13.2511,74.2121,11.1485,68.8332,9.2846,62.9731,7.6209,56.7248,9.7124,80.6047,8.0526,76.474,6.5891,71.2677,5.2891,64.7331
2018-10-29,6489.93,6525.0,6245.02,6485.85,71945.400607,0.0,85.8646,0.0,78.5525,0.0,68.4727,0.0,57.4929,0.0,94.7135,0.0,88.9279,0.0,81.9436,0.0,72.975,0.0,98.7136,0.0,95.3061,0.0,91.006,0.0,85.9957,10.3189,79.6801,8.5762,75.4994,7.0326,70.3022,5.6559,63.8921
2018-11-05,6485.85,6615.15,6355.0,6449.81,76161.78188,0.0,95.4896,0.0,92.8964,0.0,86.4667,0.0,76.5281,0.0,93.8753,0.0,87.5946,0.0,80.5425,0.0,72.1995,0.0,98.07,0.0,92.9127,0.0,86.3726,0.0,78.6946,0.0,100.0,0.0,98.8533,0.0,96.4062,0.0,91.313
2018-11-12,6450.71,6498.0,5403.42,5662.0,205081.183938,0.0,98.0562,0.0,97.1617,0.0,95.2926,0.0,92.7192,0.0,98.5895,0.0,97.2027,0.0,95.6542,0.0,93.5761,0.0,98.7742,0.0,95.6868,0.0,92.0592,0.0,88.1753,0.0,100.0,0.0,98.9847,0.0,96.8905,0.0,92.635
2018-11-19,5661.94,5664.0,3652.66,4085.78,496323.79998,0.0,99.2259,0.0,98.8942,0.0,98.5404,0.0,98.1621,0.0,99.403,0.0,98.8421,0.0,98.2439,0.0,97.4848,0.0,100.0,0.0,99.6658,0.0,99.1582,0.0,98.6094,0.0,100.0,0.0,99.4963,0.0,98.515,0.0,96.5563
2018-11-26,4088.69,4450.38,3689.12,4161.01,479459.914101,0.0,99.4213,0.0,99.1711,0.0,98.9028,0.0,98.6143,0.0,99.5777,0.0,99.1809,0.0,98.758,0.0,98.3063,0.0,100.0,0.0,99.7628,0.0,99.4044,0.0,99.0195,0.0,100.0,0.0,100.0,0.0,99.9979,0.0,99.3252
2018-12-03,4160.55,4179.0,3222.0,3545.37,406435.817854,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,99.6713,0.0,99.3611,0.0,99.0291,0.0,98.6729,0.0,100.0,0.0,99.8225,0.0,99.5545,0.0,99.2671,0.0,100.0,0.0,100.0,0.0,99.9984,0.0,99.7546
2018-12-10,3548.49,3610.0,3156.26,3228.67,249791.790787,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,99.8518,0.0,99.6272,0.0,99.3851,0.0,100.0,0.0,100.0,0.0,99.9987,0.0,99.8014
2018-12-17,3229.22,4139.99,3216.0,3929.71,489096.741158,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,99.9988,0.0,99.8075
2018-12-24,3929.71,4198.0,3535.0,3801.91,332161.255442,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0
2018-12-31,3803.12,4027.71,3630.33,3987.6,214860.906242,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0
2019-01-07,3987.62,4069.8,3441.3,3476.81,245887.277948,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0
2019-01-14,3477.56,3720.0,3467.02,3539.28,199395.792965,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0
2019-01-21,3539.26,3662.94,3434.85,3550.84,154566.450861,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0
2019-01-28,3550.05,3557.75,3349.92,3458.11,186574.105423,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0
2019-02-04,3458.11,3733.58,3373.1,3680.06,198350.673988,0.0,100.0,0.0,99.6693,0.0,99.0549,0.0,98.3601,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0
2019-02-11,3679.75,3700.11,3568.11,3667.58,167995.805139,0.0,100.0,0.0,99.5938,0.0,98.2189,0.0,96.7073,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0
2019-02-18,3667.62,4198.0,3655.0,3743.56,301384.22226,1.7885,96.2935,1.403,95.2997,1.0467,93.3574,0.7163,91.2979,0.0,98.846,0.0,98.3278,0.0,97.7496,0.0,97.1004,0.0,100.0,0.0,100.0,0.0,100.0,0.0,99.7653,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0
2019-02-25,3743.56,3888.0,3677.17,3807.75,190343.246726,8.639,84.9631,7.3421,82.5705,6.1397,79.1798,5.0219,75.7068,2.1058,94.9843,1.7433,93.9798,1.4059,92.904,1.0909,91.7492,0.2356,98.3545,0.0,97.8901,0.0,97.3626,0.0,96.5076,0.0,99.9653,0.0,99.717,0.0,99.4273,0.0,99.0848
2019-03-04,3807.32,3971.75,3670.69,3916.82,207833.42997,25.9581,61.3474,23.198,57.5728,20.5781,53.5595,18.088,49.6708,10.4458,82.6482,9.2416,80.5168,8.116,78.2641,7.0615,75.8795,3.7748,92.8962,3.1158,91.8974,2.7373,90.8154,2.3857,89.429,1.5928,96.7899,1.2957,95.9897,1.0266,95.0797,0.7818,94.0358
2019-03-11,3915.99,4056.98,3810.43,3981.14,185620.344813,50.0314,34.6288,46.2443,31.0336,42.4761,28.2412,38.7265,25.7029,24.6438,63.9388,22.2627,60.7897,19.9945,57.5655,17.8312,54.2635,11.1499,82.3366,9.7517,80.4938,8.701,78.5513,7.7113,76.3297,4.8306,91.7278,4.1418,90.4196,3.5035,88.9935,2.9105,87.4331
2019-03-18,3981.85,4069.32,3880.01,3992.18,156283.263483,84.9651,2.0516,81.2634,0.0508,77.3477,0.0,73.1988,0.0,42.3893,43.0191,38.8271,39.4759,35.3294,35.9897,31.8944,32.5593,21.0217,68.5561,18.6458,65.7495,16.6423,62.8549,14.733,59.7917,9.8795,83.9665,8.5688,81.9327,7.3309,79.7875,6.1599,77.5216
2019-03-25,3991.35,4140.0,3888.71,4103.95,178114.875049,93.6438,1.1043,92.0107,0.039,90.2102,0.0,88.2152,0.0,74.5707,12.9173,70.6671,10.4336,66.645,8.1014,62.499,5.9072,38.6203,48.202,35.3283,44.9312,32.2376,41.6698,29.2167,38.5144,20.4095,70.365,18.2875,67.7159,16.2302,65.0236,14.2345,62.2868
2019-04-01,4102.44,5275.01,4067.0,5170.27,420989.968738,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,93.9165,2.8892,92.6751,2.345,91.3625,1.8343,89.9725,1.3542,80.4392,12.1804,78.3734,10.5001,76.0171,8.8789,73.6092,7.5353,56.6214,34.4233,54.3513,32.3248,52.0702,30.2632,49.778,28.2374
2019-04-08,5170.27,5422.0,4861.22,5131.3,247866.407405,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,99.5035,0.0,99.0967,0.0,98.6581,0.0,98.184,0.0,91.9148,4.5737,90.8543,3.815,89.4737,3.0964,88.0195,2.591,79.275,14.0056,77.439,12.6587,75.5372,11.368,73.5661,10.13
2019-04-15,5131.28,5333.42,4950.0,5256.14,168555.911745,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,98.2054,0.5726,97.7983,0.3174,97.1068,0.0786,96.3631,0.0,89.5409,6.2755,88.3364,5.5491,87.0608,4.8634,85.7077,4.215
2019-04-22,5257.41,5600.0,5102.0,5307.52,247392.823904,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,99.9652,0.0,99.6994,0.0,99.4088,0.0,96.3178,1.5944,95.6873,1.3324,95.0066,1.0881,94.2694,0.8597
2019-04-29,5309.81,5900.0,5178.8,5775.62,191971.589975,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,99.2833,0.0,99.0587,0.0,98.8143,0.0,98.5472,0.0
2019-05-06,5773.18,7521.78,5619.14,6967.31,313283.869612,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0
2019-05-13,6968.24,8366.0,6870.0,8148.48,461287.694139,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0
2019-05-20,8147.94,8740.0,7461.0,8614.43,341677.39881,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0
2019-05-27,8612.54,9074.26,8005.0,8725.98,292049.043812,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0
2019-06-03,8726.0,8800.95,7444.58,7628.13,293308.709696,100.0,0.0,100.0,0.0,100.0,0.0,99.2063,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0
2019-06-10,7627.57,9333.0,7511.0,8953.33,274072.058371,100.0,0.0,100.0,0.0,100.0,0.0,99.2729,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0
2019-06-17,8953.0,11392.64,8950.0,10906.07,378253.003065,100.0,0.0,100.0,0.0,100.0,0.0,99.4012,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0
2019-06-24,10905.95,13970.0,10525.1,10854.1,684152.508772,100.0,0.0,100.0,0.0,100.0,0.0,99.4151,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0
2019-07-01,10854.1,12000.0,9727.0,11406.24,517740.071693,100.0,0.0,100.0,0.0,100.0,0.0,99.3932,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0
2019-07-08,11410.0,13147.08,10103.0,10174.18,510462.035678,100.0,0.0,100.0,0.0,100.0,0.0,99.2678,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0
2019-07-15,10174.18,11100.0,9060.0,10589.45,487080.97263,100.0,0.0,100.0,0.0,100.0,0.0,99.1708,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0
2019-07-22,10590.15,10683.16,9165.0,9541.54,269819.325109,94.3747,3.04,93.5857,2.5065,92.7236,2.0091,91.778,1.5441,96.2641,0.9873,95.4168,0.4253,94.4866,0.0,93.4608,0.0,98.3371,0.0,97.7478,0.0,97.1026,0.0,96.3931,0.0,99.6662,0.0,99.2522,0.0,98.8005,0.0,98.3058,0.0
2019-07-29,9541.54,11040.0,9395.0,10929.23,259518.806019,94.0936,3.2059,93.2741,2.6457,92.3812,2.1224,91.4048,1.6325,96.4728,0.9502,95.6979,0.4109,94.8575,0.0,93.9429,0.0,98.2242,0.0,97.5914,0.0,96.8962,0.0,96.1291,0.0,99.6402,0.0,99.1921,0.0,98.701,0.0,98.1606,0.0
2019-08-05,10929.99,12330.7,10927.8,11549.97,371072.857661,92.8576,3.8191,91.8291,3.1421,90.6977,2.5134,89.4474,1.928,96.4322,0.9717,95.6626,0.4213,94.8337,0.0,93.9383,0.0,98.3439,0.0,97.7667,0.0,97.1404,0.0,96.4584,0.0,99.6277,0.0,99.1641,0.0,98.656,0.0,98.0968,0.0
2019-08-12,11539.08,11577.89,9750.0,10306.78,248273.374665,86.1058,6.5785,83.9034,5.0496,81.5133,3.6178,78.9106,2.5817,93.798,1.2949,92.2925,0.5584,90.6798,0.0,88.9479,0.0,98.1278,0.0,97.3175,0.0,96.3194,0.0,95.2434,0.0,99.6143,0.0,99.1349,0.0,98.6106,0.0,98.0348,0.0
2019-08-19,10306.17,10949.96,9762.0,10142.69,232472.053331,71.9697,14.2976,68.0906,11.2503,64.0045,8.337,59.6944,5.9773,87.9276,3.3033,85.3679,1.7744,82.672,0.5088,79.8287,0.021,95.8823,0.1388,94.3794,0.0,92.6165,0.0,90.7289,0.0,99.2803,0.0,98.4721,0.0,97.5946,0.0,96.6385,0.0
2019-08-26,10142.69,10604.0,9320.0,9724.98,211243.550288,59.3143,26.3118,55.7819,22.6559,52.2735,18.9746,48.7888,15.6353,72.0433,13.38,68.1301,10.4107,64.1368,7.7783,60.0608,6.1488,87.8198,4.6082,85.3034,3.8024,82.5105,3.2182,79.5828,2.6866,94.9568,2.2995,93.4298,1.9273,91.7807,1.5866,89.9941,1.2736
2019-09-02,9723.59,10905.87,9712.5,10381.18,281075.664908,54.3714,30.6893,50.8744,26.697,47.4675,22.593,44.2545,18.7747,69.6005,14.9786,65.6135,11.7189,61.608,8.7966,57.5839,6.9663,82.8171,6.4054,79.2459,5.234,75.3176,4.3859,71.2052,3.6285,93.5712,2.8719,91.6045,2.3951,89.4699,1.9629,87.1447,1.5693
2019-09-09,10381.24,10480.0,9880.0,10302.01,207165.654458,62.2136,23.2606,58.3505,19.8239,54.5626,16.4453,50.8412,13.589,63.6296,18.5663,59.0929,14.6071,54.7505,11.009,50.6144,8.7034,80.2848,7.4338,76.3069,6.0655,71.8935,5.0725,67.1963,4.1891,90.9167,3.9012,88.0785,3.2244,84.9654,2.6213,81.5353,2.0803
2019-09-16,10303.34,10355.0,9653.0,10028.87,188644.199623,44.5018,36.4706,40.3195,31.3622,36.4324,26.1113,33.199,21.2326,66.1057,18.6869,61.9488,15.5558,57.8914,12.5576,53.9611,9.6839,70.9273,11.6431,65.9906,9.0927,60.914,7.0637,55.8982,5.4289,86.261,5.3411,82.4891,4.0495,78.4879,3.1446,74.2358,2.487
2019-09-23,10028.05,10049.99,7750.0,8043.82,364560.064744,2.0406,89.3116,0.9499,86.5377,0.0,83.5345,0.0,79.7843,30.3921,57.4511,27.9317,54.0875,25.6549,50.7007,23.5163,47.2905,48.2649,39.2408,45.0275,36.3475,41.8444,33.6228,38.7874,31.0674,54.4383,32.3615,50.623,29.6259,46.7759,27.1848,42.8966,24.9962
2019-09-30,8043.04,8500.0,7710.0,7854.25,239136.795399,1.4506,92.6229,0.6822,90.7789,0.0,88.8136,0.0,86.7149,2.3142,90.6698,1.4966,88.0453,0.8145,85.2905,0.1897,82.3955,25.9309,63.4156,23.5729,60.5202,21.5059,57.5543,19.7328,54.5679,41.7446,46.7748,38.8018,44.0516,35.837,41.4305,32.8502,38.9232
2019-10-07,7855.3,8779.51,7762.0,8275.01,281416.738734,1.2956,93.3668,0.6091,91.6902,0.0,89.8953,0.0,87.9689,1.9644,92.4744,1.2743,90.8088,0.6957,89.0059,0.1625,87.0479,3.9841,88.206,2.5908,85.6533,1.6544,82.7733,1.1086,79.6503,26.2902,62.3992,23.7195,59.4453,21.2142,56.4302,18.7721,53.4069
2019-10-14,8275.24,8403.0,7816.01,8223.35,219241.792311,1.2638,93.4234,0.5923,91.7209,0.0,89.8796,0.0,87.8819,1.7818,93.1646,1.1566,91.6485,0.6318,90.0059,0.1476,88.2204,3.2449,91.8262,2.239,90.0272,1.4329,87.8745,0.963,85.4259,6.8128,84.2658,5.1363,81.6279,3.5581,78.6765,2.0699,75.5092
2019-10-21,8223.35,10370.0,7300.0,9529.93,508882.693756,8.6002,84.3468,7.4345,82.2169,6.35,79.9474,5.3385,77.5242,8.8548,81.9283,7.167,79.3718,5.6204,76.7009,4.1596,73.9076,8.6985,83.0405,6.88,80.6872,5.2636,78.1988,3.9893,75.4776,9.6799,80.8305,7.827,78.0807,6.0744,75.0578,4.4141,71.8515
2019-10-28,9528.23,9902.1,8913.0,9194.71,354362.744327,10.0987,81.7135,8.2986,79.378,6.5833,76.9069,5.4035,74.2882,7.8889,81.9511,6.0404,79.1697,4.9525,76.2806,3.9501,73.2772,9.3737,79.243,7.3783,76.2023,5.6209,73.0772,4.2416,69.7988,9.6921,79.8013,7.8166,76.8415,6.0515,73.6302,4.3874,70.2584
2019-11-04,9196.46,9513.68,8696.0,9039.47,294282.771612,10.443,80.1002,8.569,77.3235,6.7884,74.455,5.5628,71.4899,7.7074,83.0491,5.9344,80.143,4.8636,77.131,3.8778,74.0071,6.8312,82.6082,5.3068,79.284,4.0289,75.8809,3.1246,72.3199,10.0314,78.6443,8.0648,75.0799,6.2253,71.3458,4.5008,67.546
2019-11-11,9040.16,9072.32,8350.68,8502.4,239532.02348,13.6998,73.4772,11.1802,69.699,8.8113,65.7754,7.1635,61.6979,7.3568,83.8811,5.6706,81.1291,4.655,78.2802,3.717,75.3294,5.5644,86.1895,4.5804,83.3651,3.6867,80.4089,2.8676,77.2193,6.3351,84.626,4.9889,81.452,3.75,77.9916,2.6061,74.3509
2019-11-18,8502.87,8503.52,6790.0,6903.28,422402.004703,13.3045,74.587,10.8925,71.0666,8.6107,67.4362,7.0224,63.6907,7.4855,83.6478,5.7731,80.8743,4.7405,78.0089,3.7863,75.0469,4.4918,89.0828,3.7261,86.8964,3.0206,84.6244,2.365,82.2616,3.8092,90.5124,3.097,88.3107,2.4411,85.8223,1.8352,83.1281
